514	         0          0          0   0.921958   0.224921   -0.31507 -0.0116231          0          0          0
514.01	  6.8324e-06 -2.90449e-06 -1.70252e-05     0.924925     0.213104    -0.314285   -0.0180508   0.00136648 -0.000580897  -0.00340503
514.02	 2.70918e-05 -1.63268e-05 -6.71342e-05     0.927715     0.201243    -0.313451   -0.0243739    0.0026854  -0.00210356  -0.00661678
514.03	 5.91484e-05 -4.63806e-05 -0.000150053     0.930343     0.189346    -0.312512   -0.0307472   0.00372593  -0.00390721  -0.00996698
514.04	 0.000101355 -9.55142e-05 -0.000266973     0.932784     0.177388    -0.311552   -0.0371848   0.00471538  -0.00591951    -0.013417
514.05	 0.000153743 -0.000167659 -0.000419003     0.935067     0.165393    -0.310485   -0.0435181   0.00576214  -0.00850952    -0.016989
514.06	 0.000216442 -0.000267441 -0.000606954     0.937171     0.153352    -0.309367   -0.0498607   0.00677783   -0.0114469   -0.0206012
514.07	 0.000289329 -0.000397038 -0.000831156     0.939064      0.14133     -0.30825   -0.0562711   0.00779945   -0.0144724   -0.0242391
514.08	  0.00037182 -0.000558901  -0.00109069     0.940773      0.12926    -0.307103   -0.0626496   0.00869886   -0.0179004   -0.0276679
514.09	 0.000462967 -0.000758911  -0.00138407     0.942319     0.117205    -0.305843   -0.0689804   0.00953043   -0.0221017   -0.0310087
514.1	0.000562817 -0.00100084  -0.0017135    0.943696     0.10506   -0.304516  -0.0753061   0.0104395  -0.0262843   -0.034876
514.11	0.000669388  -0.0012913  -0.0020804      0.9449   0.0929091   -0.303107  -0.0815973   0.0108747  -0.0318064   -0.038504
514.12	0.000780438 -0.00163881 -0.00248239    0.945917   0.0807658   -0.301636  -0.0879385   0.0113355  -0.0376972   -0.041895
514.13	0.000895883 -0.00204537 -0.00291935    0.946729   0.0685917   -0.300179  -0.0942969   0.0117534  -0.0436148  -0.0454958
514.14	 0.00101761 -0.00251187 -0.00339325    0.947369   0.0563818   -0.298664   -0.100564   0.0125916   -0.049685  -0.0492845
514.15	 0.00114728 -0.00304196  -0.0039067    0.947847   0.0441925   -0.297029   -0.106801   0.0133422  -0.0563324  -0.0534064
514.16	 0.00128904 -0.00363503 -0.00446394    0.948135   0.0319555   -0.295402   -0.112943   0.0150109  -0.0622815   -0.058041
514.17	 0.00144242 -0.00429362 -0.00506421     0.94822   0.0196836   -0.293777   -0.119103    0.015665  -0.0694369  -0.0620132
514.18	 7.01234e-06 -3.97208e-06 -1.54474e-05     0.925021     0.211888     -0.31489   -0.0168409   0.00140247 -0.000794416  -0.00308947
514.19	 2.71604e-05 -1.92607e-05 -6.29081e-05     0.927783     0.199974    -0.314155   -0.0231626   0.00262714   -0.0022633  -0.00640268
514.2	 6.22956e-05 -4.94354e-05 -0.000145557     0.930378     0.188001    -0.313346   -0.0294369    0.0043999  -0.00377165   -0.0101271
514.21	 0.000112505 -9.80021e-05 -0.000263405     0.932814     0.175969    -0.312437   -0.0357355   0.00564202  -0.00594169   -0.0134427
514.22	 0.000177579 -0.000166106 -0.000417309     0.935067     0.163855    -0.311508   -0.0420034   0.00737272  -0.00767902   -0.0173381
514.23	 0.000256826 -0.000252709 -0.000608214     0.937121     0.151748    -0.310554   -0.0483029   0.00847668  -0.00964168   -0.0208428
514.24	 0.000343927 -0.000364826  -0.00083203     0.938985     0.139656    -0.309563   -0.0545324    0.0089435   -0.0127817   -0.0239206
