530.36	   0.86224    1.50092   0.167582  -0.248141   0.913797 0.00667636   0.321492          0          0          0	-0.0868502    0.22999  -0.215509   -1.56014  -0.500017   -2.15294	  0.0182317   0.0169967 0.000760589  0.00572471  0.00155452  0.00201476 5.14611e-05           0           0           0
530.55	   0.86291    1.50097   0.168578  -0.244756   0.910626 0.00976385   0.332805          0          0          0	-0.0788127   0.225797  -0.213545   -1.56044  -0.502307    -2.1538	  0.0182326   0.0170029 0.000767146  0.00570503  0.00153346  0.00208635 8.14828e-05           0           0           0
531.51	  -0.240189    0.901628    0.185492   -0.180636    0.933384 -0.00956241    0.309958           0           0           0	-0.0756886   0.210776  -0.209651   -1.58961   -0.51177   -2.14174	  0.0125959   0.0128272 0.000792462  0.00595086  0.00115454  0.00196309 0.000136911           0           0           0
531.71	 -0.240006   0.902198   0.185835  -0.174886   0.929969 -0.0104635   0.323209          0          0          0	-0.0872617   0.202328  -0.226152   -1.59582  -0.515429   -2.13886	  0.0126004   0.0128268 0.000798904   0.0059442  0.00112064   0.0020552 0.000149191           0           0           0
532.7	   -1.35856    0.330064    0.192428   -0.202863    0.927656 -0.00591716    0.313473           0           0           0	-0.0712469   0.177665  -0.224556    -1.6072  -0.510099   -2.14605	  0.0102055   0.0212385 0.000827321  0.00601048  0.00131436  0.00203162  4.6289e-05           0           0           0
532.91	   -1.35823    0.331433    0.192977   -0.201946    0.923415 -0.00718607      0.3263           0           0           0	-0.0678498   0.172434  -0.224218   -1.60961  -0.508968   -2.14758	  0.0102059   0.0212353 0.000833356  0.00598328   0.0013085  0.00211457 5.19492e-05           0           0           0
533.9	  -2.3419 -0.205527  0.217091 -0.370956  0.876294 0.0352939  0.305378         0         0         0	-0.051835  0.147772 -0.222622  -1.62098 -0.503638  -2.15476	  0.0123877   0.0324398 0.000840939  0.00567858  0.00240417  0.00197812 0.000232986           0           0           0
534.07	 -2.34202 -0.205821  0.216465 -0.358536  0.876377 0.0466696  0.318176         0         0         0	-0.0577951   0.144587  -0.230716   -1.62772  -0.500523   -2.15301	  0.0123905   0.0324415 0.000846918  0.00568789  0.00232702    0.002065 0.000303648           0           0           0
534.4	 -2.34138 -0.203469  0.219006 -0.351298  0.872111 0.0575478   0.33571         0         0         0	-0.0693647   0.138405  -0.246427    -1.6408  -0.494477   -2.14959	  0.0123735   0.0324338 0.000852859  0.00566053  0.00227992  0.00217916 0.000377488           0           0           0
535.1	 -2.04068 -0.446554  0.221411 -0.947996 0.0506361  0.298492 0.0981981         0         0         0	-0.0766963   0.129815  -0.234012   -1.64882   -0.49688   -2.14072	  0.0144138   0.0288658 0.000860099 0.000331638  0.00620601 0.000643183  0.00195462           0           0           0
535.4	 -2.04181 -0.447896  0.222563 -0.951807 0.0464969  0.285308  0.102474         0         0         0	-0.0798383   0.126134  -0.228692   -1.65226   -0.49791   -2.13692	  0.0144265   0.0288793 0.000865935 0.000304504   0.0062313 0.000671254  0.00186805           0           0           0
535.65	 -2.04212 -0.447435  0.220333 -0.949352 0.0521945  0.295909  0.091888         0         0         0	-0.0824568   0.123066  -0.224258   -1.65512  -0.498768   -2.13375	  0.0144226   0.0288831 0.000871716 0.000342193  0.00621545 0.000603751  0.00193821           0           0           0
536.59	 -0.99433 0.0844494  0.249338 -0.929431 -0.201516  0.308439 0.0203581         0         0         0	-0.104175  0.115657 -0.240501   -1.6747 -0.512906  -2.13383	  0.0107057   0.0177017 0.000882765  0.00133841   0.0061729 0.000138058  0.00204894           0           0           0
536.8	-0.993973 0.0831697  0.248742 -0.924644  -0.20115  0.322798 0.0193362         0         0         0	-0.109026  0.114001  -0.24413  -1.67907 -0.516064  -2.13385	  0.0107111   0.0176988 0.000888425  0.00133626  0.00614126 0.000139388  0.00214497           0           0           0
537.75	 0.173438  0.590439   0.25982 -0.933065 -0.178958  0.311103 0.0240489         0         0         0	 -0.10448  0.106168 -0.205857  -1.68563  -0.51165  -2.12835	   0.010924    0.013983 0.000919277   0.0012102  0.00628808 0.000220531  0.00208409           0           0           0
537.91	 0.173595  0.589786  0.260066 -0.928442 -0.175018  0.326592 0.0264961         0         0         0	-0.103978   0.10739 -0.200638  -1.68704 -0.514393  -2.12648	  0.0109214    0.013984 0.000925047  0.00118516  0.00626466 0.000235739  0.00219263           0           0           0
539	  1.29393   1.13877  0.284109 -0.929102 -0.181484  0.321981 0.0126984         0         0         0	-0.0855795  0.0842963  -0.197794   -1.67493  -0.528282   -2.10042	   0.015167   0.0234945 0.000982569  0.00123772  0.00632408 0.000158645  0.00218914           0           0           0
539.11	   1.2937   1.13874   0.28416 -0.927327 -0.180802  0.327486  0.011332         0         0         0	-0.0732485  0.0826526  -0.198787   -1.67328  -0.523694   -2.09915	  0.0151672   0.0234922 0.000987947  0.00123366   0.0063149  0.00015781   0.0022286           0           0           0
540.1	  2.38115   1.60324  0.305803 -0.938438 -0.142945  0.313617  0.023336         0         0         0	-0.186694  0.103305  -0.19204  -1.73412 -0.558253  -2.06529	  0.0202904     0.03669  0.00104903 0.000980473  0.00642417 0.000203577   0.0021501           0           0           0
540.25	  2.38081   1.60292  0.306302 -0.937114  -0.14393  0.316906 0.0259063         0         0         0	-0.162825 0.0926952 -0.180531   -1.7388 -0.560627  -2.06382	   0.020287   0.0366858  0.00105397 0.000987952  0.00641953 0.000218432  0.00217356           0           0           0
540.4	  2.38094   1.60288  0.306059 -0.935489 -0.143333  0.321414 0.0317621         0         0         0	-0.174632  0.093875 -0.187619  -1.73967 -0.556586  -2.06636	  0.0202867   0.0366876  0.00105906 0.000984533  0.00641307 0.000256035  0.00220857           0           0           0
541.23	  2.99193   1.82479  0.323181 -0.943187 0.0913473  0.303602 0.0993919         0         0         0	-0.213485 0.0742767 -0.205734  -1.73777 -0.573844  -2.04828	  0.0229611   0.0445896  0.00109592 0.000632845  0.00650945 0.000699994  0.00211271           0           0           0
541.75	  2.98978   1.82376  0.325322 -0.945154 0.0865641  0.297697  0.102791         0         0         0	-0.174759 0.0888544 -0.157561  -1.74612 -0.579937  -2.03045	  0.0229473     0.04456  0.00110093  0.00060235  0.00657498 0.000724015  0.00207056           0           0           0
542.28	  2.88486   1.95155  0.329082 -0.383388   0.86929 0.0582122  0.306529         0         0         0	-0.227938 0.0926602 -0.186867  -1.75578 -0.588225  -2.01727	 0.0245343  0.0431889 0.00109966 0.00610846 0.00269539 0.00216015   0.000424          0          0          0
542.5	   2.8844   1.95286  0.329334 -0.387858  0.865837 0.0570888   0.31086         0         0         0	-0.227565 0.0827685 -0.181495   -1.7612 -0.598085  -2.00963	  0.0245509    0.043183  0.00110426  0.00610725  0.00273715  0.00219961 0.000420934           0           0           0
542.75	  2.88501   1.95315  0.330392 -0.391333  0.866041  0.053895  0.306475         0         0         0	  -0.2149 0.0814367 -0.173479  -1.76471 -0.600765  -2.00436	  0.0245548    0.043191   0.0011088  0.00613197  0.00277253   0.0021814 0.000404621           0           0           0
543.56	    2.3082    1.68134   0.337511  -0.173732   0.932912 -0.0148519   0.315073          0          0          0	-0.245258  0.070509   -0.1704  -1.78111 -0.621933  -1.98655	  0.0212272   0.0357957  0.00113194  0.00667888  0.00124542  0.00227251 0.000179243           0           0           0
543.69	   2.30837    1.68153   0.337781  -0.174194   0.931299 -0.0148637    0.31956          0          0          0	-0.246816 0.0653083 -0.174538  -1.78279 -0.625636  -1.98432	  0.0212297   0.0357981  0.00113641  0.00667303  0.00124998  0.00230497 0.000179948           0           0           0
543.8	   2.30841    1.68123   0.337606  -0.171968   0.929722 -0.0143321   0.325328          0          0          0	-0.243246 0.0629253 -0.181771  -1.78383 -0.624434  -1.98348	  0.0212264   0.0357987  0.00114092  0.00666493   0.0012348  0.00234874 0.000182516           0           0           0
544.74	   1.20095    1.17716   0.351801  -0.163492   0.936499 -0.0151041   0.309859          0          0          0	-0.297935 0.0563208 -0.162493  -1.79232 -0.599097   -1.9712	  0.0157598   0.0233169  0.00118865  0.00673893  0.00117768    0.002249 0.000169519           0           0           0
544.93	   1.20106    1.17815   0.352238   -0.16121   0.931506 -0.0128293   0.325798          0          0          0	-0.286792 0.0551607 -0.159424  -1.79343 -0.597885  -1.96836	  0.0157695   0.0233183  0.00119321  0.00670559  0.00116214  0.00236376 0.000167822           0           0           0
545.85	 0.0661987   0.687774   0.372251  -0.187262   0.932249 -0.0162036   0.309165          0          0          0	 -0.29552 0.0533748 -0.146748  -1.80139 -0.602412  -1.95841	  0.0123679    0.017774  0.00125593  0.00672625  0.00135198  0.00224893 0.000170429           0           0           0
546.05	 0.0662577   0.688791   0.372789  -0.183547   0.928172 -0.0115175   0.323536          0          0          0	-0.277987 0.0537503  -0.13526  -1.80257 -0.600276  -1.95714	  0.0123722   0.0177745  0.00126032  0.00669895  0.00132596  0.00235206 0.000158424           0           0           0
546.98	   -1.03944   0.0505662     0.39334   -0.210276    0.925665 -0.00259329    0.314518           0           0           0	 -0.31756 0.0464117 -0.159124  -1.82172 -0.611158  -1.95152	   0.013356   0.0247087   0.0013268  0.00669409   0.0015213  0.00228893 0.000117321           0           0           0
547.15	   -1.03957   0.0507369    0.393444   -0.206669    0.921491 -0.00368776     0.32883           0           0           0	-0.334559 0.0407386  -0.18739  -1.82534 -0.607223  -1.95143	  0.0133553   0.0247102  0.00133091  0.00666539  0.00149586  0.00239187 0.000128368           0           0           0
548.13	   -2.0733   -0.39323   0.402137   -0.12709    0.94208 -0.0335184    0.30856          0          0          0	-0.399529 0.0398111 -0.159011  -1.81967 -0.594548  -1.96292	  0.0172163   0.0367272  0.00137988  0.00683392 0.000922537  0.00224886 0.000265517           0           0           0
548.35	  -2.07354  -0.393451   0.401804  -0.126522   0.939018 -0.0319257   0.318147          0          0          0	-0.386013 0.0450279  -0.15445  -1.82145 -0.602725  -1.96126	  0.0172189   0.0367306  0.00138368  0.00682146 0.000919854  0.00231804 0.000251875           0           0           0
548.6	  -2.07361   -0.39276   0.402036  -0.124925   0.939157 -0.0293783   0.318613          0          0          0	-0.374113  0.047652  -0.13736  -1.82791 -0.611602  -1.95625	  0.0172121   0.0367319  0.00138736  0.00684013 0.000910981  0.00232247 0.000229892           0           0           0
549.77	 -1.75697 -0.396648  0.410834  0.908721  0.272016 -0.316003 0.0193963         0         0         0	-0.352372 0.0357879 -0.105201  -1.84223 -0.631099  -1.93964	  0.0172518   0.0327977  0.00138823   0.0020333  0.00678496 0.000197445  0.00237065           0           0           0
550	 -1.75693 -0.397286  0.411198  0.907645  0.273196 -0.318179 0.0174952         0         0         0	 -0.341718  0.0380359 -0.0968462   -1.84364  -0.630453   -1.93814	  0.0172587   0.0327972  0.00139197  0.00204689  0.00679282 0.000193833   0.0023984           0           0           0
550.98	 -0.717176  0.0157661   0.422483    0.94788  0.0479595   -0.30846 -0.0638374          0          0          0	 -0.362816  0.0382553 -0.0904155   -1.84825  -0.645932   -1.92978	 0.0136898  0.0222693 0.00142396 0.00036555 0.00715429 0.00050663 0.00235448          0          0          0
551.22	   -0.7176  0.0168017   0.422476   0.944939  0.0454651  -0.318046 -0.0622154          0          0          0	-0.365332 0.0398544 -0.104971   -1.8519 -0.641628   -1.9274	  0.0136836   0.0222727  0.00142776 0.000348834  0.00714403  0.00050072  0.00243289           0           0           0
552.22	0.00753893  -0.169951   0.423989   0.828697  -0.460867   -0.23402  -0.214704          0          0          0	-0.423199  0.053335 -0.110184  -1.87202 -0.626433  -1.91407	 0.0150896  0.0196451  0.0014549 0.00352188 0.00632757 0.00166344 0.00182965          0          0          0
552.4	0.00723428   -0.16953    0.42438   0.827298  -0.460385  -0.237052  -0.217784          0          0          0	-0.458256 0.0612844 -0.124004   -1.8828 -0.642656  -1.90301	 0.0150863  0.0196454 0.00145839 0.00352975   0.006338 0.00169489 0.00185921          0          0          0
552.55	0.00705633  -0.169383   0.424611   0.829283  -0.459069  -0.231162   -0.21934          0          0          0	-0.430088 0.0513918 -0.113973  -1.88966  -0.65475  -1.89567	 0.0150854  0.0196456 0.00146181 0.00353258 0.00637613 0.00171449  0.0018223          0          0          0
552.75	0.00818952   -0.17013   0.423616   0.830408  -0.458896  -0.227053  -0.219734          0          0          0	-0.430088 0.0513918 -0.113973  -1.88966  -0.65475  -1.89567	 0.0150922  0.0196464 0.00146538 0.00355315 0.00642358 0.00173168 0.00180615          0          0          0
