819.65	  -0.163477    0.229391 -0.00471212    0.409137    0.663188   -0.474975   -0.408885    -0.21479     1.04769    -0.02583
819.66	  -0.16534   0.239901 -0.0049719   0.397955   0.658684  -0.477787  -0.423658   -0.15779    1.05437 -0.0261244
819.67	  -0.166622    0.250476 -0.00523025    0.386608    0.653973   -0.480401   -0.438256  -0.0986219     1.06061  -0.0255456
819.68	   -0.16729    0.261104 -0.00548304    0.375107    0.649035   -0.482851   -0.452662  -0.0350503     1.06496  -0.0250124
819.69	  -0.16729   0.261104 -0.0432361   0.375107   0.649035  -0.482851  -0.452662 -0.0350503    1.06496  -0.123072
819.7	 -0.167294   0.271763 -0.0444703   0.363469   0.643798  -0.485172   -0.46693  0.0343099    1.06686  -0.123764
819.71	  0.00055606 -0.000149152 -0.000189436     0.680926     0.658037    -0.277326     0.162538            0            0            0
819.72	 0.000434389  6.38793e-06 -0.000193835     0.680618     0.657427     -0.27957     0.162447   -0.0243343    0.0311081 -0.000879711
819.73	6.96797e-05 0.000476285 -0.00020799    0.680326    0.656793   -0.281814    0.162358  -0.0486075   0.0628713 -0.00195138
819.74	-0.000539258    0.0012662 -0.000234565     0.680064     0.656101     -0.28406     0.162341   -0.0731801    0.0951109  -0.00336361
819.75	-0.00139138  0.00238016 -0.00027412    0.679756    0.655433   -0.286316    0.162367  -0.0972451    0.127683 -0.00454728
819.76	 -0.00248075   0.00381822 -0.000322338     0.679428     0.654782     -0.28856     0.162394    -0.120627     0.159928  -0.00509643
819.77	 -0.00380415   0.00558277 -0.000377159     0.679126     0.654094    -0.290839     0.162359    -0.144054     0.192981   -0.0058676
819.78	  -0.0053617   0.00767885 -0.000440354     0.678822     0.653414    -0.293069     0.162365    -0.167456     0.226235  -0.00677147
819.79	  -0.0071486    0.0101078 -0.000510488     0.678528     0.652709    -0.295314      0.16236    -0.189925     0.259555  -0.00725539
819.8	 -0.00915657    0.0128732 -0.000588306     0.678238     0.652026    -0.297509     0.162311    -0.211669     0.293533  -0.00830816
819.81	  -0.0113829    0.0159806 -0.000676703     0.677963     0.651298    -0.299719     0.162312    -0.233603     0.327936  -0.00937135
819.82	-0.0113829  0.0159806  -0.010973   0.677963   0.651298  -0.299719   0.162312  -0.233603   0.327936  -0.107431
819.83	-0.0138245  0.0194321 -0.0120493   0.677641   0.650631  -0.301897   0.162298  -0.254709   0.362361  -0.107819
819.84	-0.016471 0.0232256 -0.013126  0.677306  0.649964 -0.304106  0.162244 -0.274589  0.396346  -0.10753
819.85	 -0.0223795    0.031865 -0.00107552    0.676613    0.648605   -0.308658    0.161977   -0.316346    0.467725   -0.011258
819.86	 -0.0256461   0.0367237 -0.00119441    0.676302    0.647898   -0.310859    0.161893    -0.33697    0.504002  -0.0125211
819.87	 -0.0291197   0.0419483 -0.00132594    0.675999    0.647162   -0.313081    0.161825    -0.35775    0.540929  -0.0137837
819.88	 -0.0327994   0.0475437 -0.00147032    0.675636    0.646447   -0.315332    0.161826    -0.37819     0.57815  -0.0150935
819.89	 -0.0366801   0.0535106 -0.00162703    0.675314    0.645705   -0.317537     0.16182   -0.397958    0.615228  -0.0162478
819.9	 -0.0407551   0.0598507 -0.00179448    0.674942    0.645003   -0.319751    0.161817   -0.417032    0.652799  -0.0172423
819.91	 -0.0450201    0.066567 -0.00197257    0.674597    0.644256   -0.321927    0.161913    -0.43597    0.690459  -0.0183758
819.92	 -0.0494743   0.0736619 -0.00216205    0.674245    0.643501   -0.324168    0.161914   -0.454875    0.728517  -0.0195199
