1125.94	           0            0            0    0.0771125    -0.310945 -0.000469906     0.947294            0            0            0
1125.95	-3.88084e-06 -6.19456e-06 -1.51537e-06    0.0754933    -0.311593  -0.00294914     0.947207 -0.000776168  -0.00123891 -0.000303073
1125.96	-2.61565e-05 -1.53828e-05 -1.90416e-05    0.0738735    -0.312036  -0.00543832     0.947178  -0.00367896 -0.000598733  -0.00320217
1125.97	 -6.6371e-05 -3.15063e-05 -5.92225e-05    0.0722526    -0.312388  -0.00795882     0.947169  -0.00436394  -0.00262596  -0.00483401
1125.98	-0.000115385 -5.92206e-05  -0.00010953    0.0705797    -0.312733   -0.0104394     0.947157  -0.00543875  -0.00291691  -0.00522739
1125.99	-0.000171173 -5.53491e-05 -0.000157995    0.0690313    -0.312999   -0.0130037     0.947152  -0.00571888   0.00369121   -0.0044656
1126	-0.000221746  1.77179e-05 -0.000196416    0.0676634    -0.313307   -0.0156903     0.947108  -0.00439581    0.0109222  -0.00321871
1126.01	-0.000256522  0.000146105 -0.000224556    0.0664554     -0.31364    -0.018519     0.947033  -0.00255932    0.0147553  -0.00240933
1126.02	-0.000274332  0.000309526 -0.000249973    0.0653725    -0.313991   -0.0213865     0.946931  -0.00100275    0.0179289  -0.00267397
1126.03	-0.000280126  0.000489513 -0.000280097    0.0643789    -0.314454   -0.0242692     0.946776 -0.000155966    0.0180684  -0.00335096
1126.04	-0.000279486  0.000659366 -0.000310588    0.0633121    -0.314932   -0.0271494     0.946611  0.000283841    0.0159023  -0.00274721
1126.05	 -0.00027911  0.000800664 -0.000335257    0.0621856    -0.315286   -0.0299753     0.946483 -0.000208596    0.0123572  -0.00218647
1126.06	-0.000281255  0.000908177 -0.000353464    0.0609908    -0.315616   -0.0327375     0.946359 -0.000220331   0.00914524  -0.00145494
1126.07	-0.000283173  0.000991097 -0.000367945    0.0597532    -0.315928   -0.0354844     0.946235 -0.000163364   0.00743893  -0.00144132
1126.08	-0.000289842   0.00107009 -0.000388307    0.0585593    -0.316173   -0.0381831     0.946122  -0.00117046    0.0083599  -0.00263113
1126.09	-0.000297339   0.00115728  -0.00040953    0.0573523    -0.316352   -0.0409442     0.946021 -0.000328867   0.00907772  -0.00161336
1126.1	-0.000296569   0.00124385   -0.0004152    0.0560533    -0.316483   -0.0437201     0.945931  0.000482917   0.00823608  0.000479266
