1125.94	0 0 0 0 0 0 1 0 0 0
1125.95	-0.000296779 -7.89851e-05  0.000101919 -0.000267566 -0.000285615  0.000419586            1   -0.0593557    -0.015797    0.0203839
1125.96	 -0.00120391 -0.000307852  0.000402312 -0.000543892 -0.000358449  0.000814484     0.999999    -0.122071   -0.0299763    0.0396946
1125.97	 -0.00272488 -0.000690965  0.000896187 -0.000833144 -0.000341943   0.00117347     0.999999    -0.182123   -0.0466463    0.0590803
1125.98	  -0.0048449  -0.00123098   0.00158883  -0.00115893 -0.000317646   0.00158604     0.999998     -0.24188   -0.0613569    0.0794489
1125.99	 -0.00755831    -0.001883   0.00248297   -0.0013945 -0.000220008   0.00187465     0.999997    -0.300801   -0.0690473    0.0993788
1126	 -0.0108535 -0.00260837  0.00357337 -0.00149399 -0.00018088  0.00199355    0.999997   -0.358246  -0.0760264      0.1187
1126.01	  -0.0147215  -0.00342036   0.00485596  -0.00148391 -0.000182639   0.00192915     0.999997    -0.415337   -0.0863722     0.137819
1126.02	  -0.0191645   -0.0043395   0.00632682  -0.00136539 -0.000209165    0.0017894     0.999997     -0.47328   -0.0974562     0.156353
1126.03	    -0.02419  -0.00538446   0.00798533  -0.00116096 -0.000358695   0.00161364     0.999998     -0.53182    -0.111535     0.175349
1126.04	  -0.0297979  -0.00658041    0.0098414  -0.00102391 -0.000526828   0.00146386     0.999998    -0.589751    -0.127655     0.195865
1126.05	  -0.0359884  -0.00794418     0.011906 -0.000932231 -0.000563315   0.00137732     0.999998    -0.648341    -0.145098     0.217051
1126.06	  -0.0427625  -0.00948031    0.0141815 -0.000886185 -0.000574632   0.00137115     0.999999     -0.70649    -0.162129     0.238048
1126.07	  -0.0501208   -0.0111795    0.0166632 -0.000876402 -0.000568882   0.00139186     0.999998    -0.765177    -0.177716     0.258288
1126.08	  -0.0580754   -0.0130224    0.0193445 -0.000813233 -0.000492406   0.00144083     0.999999    -0.825726    -0.190857     0.277973
1126.09	  -0.0666215   -0.0149956     0.022226 -0.000785487 -0.000353083   0.00143123     0.999999    -0.883506     -0.20378     0.298337
1126.1	  -0.0757417   -0.0171047    0.0253163  -0.00085201 -0.000170274   0.00143438     0.999999    -0.940524    -0.218037     0.319719
1126.11	  -0.0854263   -0.0193515    0.0286214 -0.000887671 -2.34452e-05   0.00149562     0.999998    -0.996403    -0.231337     0.341302
1126.12	  -0.0956739   -0.0217382     0.032136 -0.000869463  8.81343e-05   0.00157055     0.999998     -1.05312    -0.245994     0.361626
1126.13	   -0.106494    -0.024269    0.0358545 -0.000977067  0.000194077   0.00165815     0.999998     -1.11094    -0.260175     0.382057
1126.14	  -0.117884  -0.0269446    0.039776 -0.00105763 0.000194036  0.00174492    0.999998     -1.1671   -0.274935    0.402242
1126.15	  -0.129846  -0.0297665   0.0438978 -0.00118315 0.000162347  0.00184048    0.999998    -1.22527   -0.289451    0.422122
1126.16	  -0.142388  -0.0327301   0.0482198 -0.00129993 0.000130425  0.00195847    0.999997    -1.28299   -0.303273    0.442289
1126.17	  -0.155506  -0.0358324   0.0527441 -0.00142624 0.000150727  0.00213943    0.999997    -1.34075   -0.317177    0.462575
1126.18	  -0.169203  -0.0390699   0.0574702 -0.00150759  0.00013611  0.00230712    0.999996    -1.39856   -0.330321     0.48264
1126.19	  -0.183484  -0.0424279   0.0623938 -0.00150789 7.83917e-05  0.00242624    0.999996     -1.4576   -0.341293    0.502079
1126.2	  -0.198353   -0.045903   0.0675161 -0.00144565 0.000100453  0.00258199    0.999996    -1.51623   -0.353712    0.522387
1126.21	  -0.213802  -0.0495017   0.0728419 -0.00128515 9.59821e-05   0.0028008    0.999995    -1.57359    -0.36604     0.54276
1126.22	  -0.229828  -0.0532416   0.0783714 -0.00111517 0.000180813  0.00297538    0.999995    -1.63165   -0.381929    0.563146
1126.23	  -0.246432   -0.057149   0.0841061 -0.00110229 0.000272955  0.00316656    0.999994    -1.68924   -0.399554    0.583797
1126.24	  -0.263607  -0.0612296   0.0900482 -0.00110252 0.000312398  0.00332131    0.999994     -1.7457   -0.416567     0.60463
1126.25	   -0.28135  -0.0654758   0.0961978 -0.00120127 0.000351402  0.00343968    0.999993    -1.80288   -0.432679    0.625284
1126.26	  -0.299662  -0.0698792    0.102552 -0.00124601  0.00031126   0.0035534    0.999993    -1.85941   -0.447992    0.645629
1126.27	 -0.318542 -0.0744321    0.10911 -0.0012366 0.00031667 0.00360974   0.999993   -1.91666  -0.462601    0.66588
1126.28	  -0.337998  -0.0791261    0.115869 -0.00125338  0.00027871  0.00357621    0.999993    -1.97463     -0.4762    0.685903
1126.29	  -0.358033    -0.08396     0.12283 -0.00115362 0.000205885  0.00357905    0.999993    -2.03227   -0.490574    0.706249
1126.3	  -0.378644   -0.088937    0.129992 -0.00108988 0.000239354   0.0035644    0.999993    -2.08989   -0.504833    0.726318
1126.31	  -0.399827  -0.0940554    0.137355 -0.00102604 0.000210794  0.00355371    0.999993     -2.1468   -0.518833    0.746233
1126.32	   -0.421577    -0.099312     0.144917 -0.000970526  0.000125531   0.00347534     0.999993     -2.20326    -0.532483     0.766227
1126.33	   -0.443895    -0.104704      0.15268 -0.000825129  1.20752e-06     0.003393     0.999994     -2.26025     -0.54602     0.786278
1126.34	   -0.466785    -0.110239     0.160645 -0.000716036 -0.000159989   0.00338183     0.999994      -2.3178    -0.560888     0.806739
1126.35	   -0.490251    -0.115922     0.168814 -0.000584913 -0.000321683   0.00342008     0.999994     -2.37528    -0.575784     0.826958
1126.36	   -0.514292    -0.121755     0.177185 -0.000413069 -0.000455802   0.00341411     0.999994     -2.43307    -0.590811     0.847245
1126.37	   -0.538912    -0.127738     0.185757 -0.000304237 -0.000617473   0.00343433     0.999994     -2.49093    -0.605664     0.867295
1126.38	   -0.564111    -0.133869      0.19453 -0.000248993 -0.000752503   0.00341846     0.999994     -2.54875    -0.620624     0.887345
1126.39	   -0.589889    -0.140148     0.203503 -0.000131489 -0.000763321     0.003431     0.999994     -2.60696    -0.635185     0.907186
1126.4	    -0.61625    -0.146571     0.212675 -9.46544e-05 -0.000832496   0.00344246     0.999994     -2.66527    -0.649417     0.927126
1126.41	   -0.643191     -0.15314     0.222048 -4.91088e-05 -0.000870925   0.00348093     0.999994     -2.72284    -0.664274     0.947441
1126.42	   -0.670707    -0.159856     0.231623 -2.11604e-05  -0.00089111   0.00347462     0.999994     -2.78044    -0.678982     0.967655
1126.43	   -0.698799    -0.166721       0.2414 -8.35015e-05 -0.000930831   0.00353453     0.999993      -2.8379    -0.694119     0.987737
1126.44	   -0.727466    -0.173734     0.251377 -9.17874e-05 -0.000996323   0.00357238     0.999993     -2.89545    -0.708424      1.00771
1126.45	   -0.756708    -0.180895     0.261555 -4.14494e-05  -0.00106094   0.00358831     0.999993     -2.95308    -0.723681      1.02778
1126.46	   -0.786527    -0.188206     0.271934 -3.16389e-05  -0.00111722   0.00361292     0.999993     -3.01065    -0.738547      1.04807
1126.47	  -0.816921   -0.195665    0.282515 4.19922e-06 -0.00113908   0.0037231    0.999992    -3.06807   -0.753266     1.06816
1126.48	  -0.847887    -0.20327    0.293297 4.55109e-05 -0.00122154  0.00374327    0.999992    -3.12526   -0.767724     1.08825
1126.49	  -0.879422   -0.211024    0.304281 4.62212e-05 -0.00132259  0.00379858    0.999992    -3.18168   -0.783121     1.10862
1126.5	   -0.911526    -0.218927     0.315467 -3.45411e-05  -0.00138986    0.0039074     0.999991     -3.23906    -0.797558      1.12859
1126.51	   -0.944202    -0.226975     0.326854 -6.99538e-05  -0.00153161   0.00398917     0.999991     -3.29628    -0.811996      1.14868
